Genotype/condition	Sample Number	Timepoint	CellNumber	FibrilTool Angle	Comparison Angle	Raw angle	Absolute angle	Acute absolute angle to ablation	Anisotropy
GFP-TUA6	4	9	8	37.7135	16.026	21.6875	21.6875	21.6875	0.1143
GFP-TUA6	4	9	9	116.3579	157.6943	-41.3364	41.3364	41.3364	0.1185
GFP-TUA6	4	10	1	169.5302	169.7653	-0.2351	0.2351	0.2351	0.132
GFP-TUA6	4	10	2	112.259	142.984	-30.7251	30.7251	30.7251	0.088
GFP-TUA6	4	10	3	50.844	15.0024	35.8416	35.8416	35.8416	0.1261
GFP-TUA6	4	10	4	107.8207	92.7234	15.0973	15.0973	15.0973	0.083
GFP-TUA6	4	10	5	110.5439	83.8606	26.6834	26.6834	26.6834	0.0749
GFP-TUA6	4	10	6	62.8071	44.8986	17.9085	17.9085	17.9085	0.1042
GFP-TUA6	4	10	7	114.6263	151.6094	-36.9831	36.9831	36.9831	0.0877
GFP-TUA6	4	10	8	33.8724	16.11	17.7624	17.7624	17.7624	0.1055
GFP-TUA6	4	10	9	123.3017	157.6584	-34.3567	34.3567	34.3567	0.1261
GFP-TUA6	4	11	1	166.3357	168.4611	-2.1254	2.1254	2.1254	0.1135
GFP-TUA6	4	11	2	117.9847	142.984	-24.9994	24.9994	24.9994	0.105
GFP-TUA6	4	11	3	49.4935	15.0024	34.4911	34.4911	34.4911	0.1242
GFP-TUA6	4	11	4	122.2615	92.7234	29.5381	29.5381	29.5381	0.0885
GFP-TUA6	4	11	5	101.5907	83.8606	17.7302	17.7302	17.7302	0.0753
GFP-TUA6	4	11	6	51.8311	44.8986	6.9325	6.9325	6.9325	0.115
GFP-TUA6	4	11	7	116.2416	151.6094	-35.3678	35.3678	35.3678	0.0605
GFP-TUA6	4	11	8	28.3495	16.11	12.2394	12.2394	12.2394	0.102
GFP-TUA6	4	11	9	124.2332	157.6584	-33.4252	33.4252	33.4252	0.1057
GFP-TUA6	4	12	1	167.2799	169.4153	-2.1354	2.1354	2.1354	0.105
GFP-TUA6	4	12	2	120.388	142.984	-22.5961	22.5961	22.5961	0.1122
GFP-TUA6	4	12	3	44.3497	15.6249	28.7248	28.7248	28.7248	0.1364
GFP-TUA6	4	12	4	162.0253	92.7234	69.3019	69.3019	69.3019	0.0716
GFP-TUA6	4	12	5	82.1266	83.8606	-1.7339	1.7339	1.7339	0.0615
GFP-TUA6	4	12	6	52.7826	44.8986	7.884	7.884	7.884	0.125
GFP-TUA6	4	12	7	121.8994	151.6094	-29.71	29.71	29.71	0.0918
GFP-TUA6	4	12	8	27.8286	16.11	11.7185	11.7185	11.7185	0.0974
GFP-TUA6	4	12	9	135.0392	157.6584	-22.6192	22.6192	22.6192	0.1023
GFP-TUA6	4	13	1	164.8822	169.4153	-4.5331	4.5331	4.5331	0.0896
GFP-TUA6	4	13	2	125.4816	142.984	-17.5024	17.5024	17.5024	0.099
GFP-TUA6	4	13	3	45.6762	15.6249	30.0513	30.0513	30.0513	0.1157
GFP-TUA6	4	13	4	167.9455	92.7234	75.2221	75.2221	75.2221	0.0891
GFP-TUA6	4	13	5	61.1958	83.8606	-22.6648	22.6648	22.6648	0.0755
GFP-TUA6	4	13	6	43.702	44.8986	-1.1966	1.1966	1.1966	0.109
GFP-TUA6	4	13	7	119.2462	151.6094	-32.3632	32.3632	32.3632	0.0775
GFP-TUA6	4	13	8	18.7811	16.11	2.6711	2.6711	2.6711	0.0993
GFP-TUA6	4	13	9	145.8462	157.6584	-11.8122	11.8122	11.8122	0.1413
GFP-TUA6	5	1	1	105.9706	170.1128	-64.1422	64.1422	64.1422	0.0466
GFP-TUA6	5	1	2	125.1129	17.1683	107.9446	107.9446	72.0554	0.0794
GFP-TUA6	5	1	3	64.222	49.9215	14.3005	14.3005	14.3005	0.0323
GFP-TUA6	5	1	4	52.9375	92.7511	-39.8136	39.8136	39.8136	0.0733
GFP-TUA6	5	1	5	120.5735	18.74	101.8335	101.8335	78.1665	0.0327
GFP-TUA6	5	1	6	146.5897	1.4676	145.1222	145.1222	34.8778	0.0314
GFP-TUA6	5	1	7	141.2602	0.8386	140.4216	140.4216	39.5784	0.0581
GFP-TUA6	5	1	8	133.7094	90.1829	43.5265	43.5265	43.5265	0.1535
GFP-TUA6	5	1	9	81.668	153.112	-71.444	71.444	71.444	0.0758
GFP-TUA6	5	2	1	151.5547	171.3563	-19.8016	19.8016	19.8016	0.1152
GFP-TUA6	5	2	2	131.333	15.4851	115.8479	115.8479	64.1521	0.0771
GFP-TUA6	5	2	3	97.7551	55.7728	41.9823	41.9823	41.9823	0.0514
GFP-TUA6	5	2	4	72.2097	93.8796	-21.6699	21.6699	21.6699	0.0665
GFP-TUA6	5	2	5	72.6107	19.2469	53.3638	53.3638	53.3638	0.0845
GFP-TUA6	5	2	6	51.9813	0.6073	51.374	51.374	51.374	0.0675
GFP-TUA6	5	2	7	136.6868	0.6401	136.0467	136.0467	43.9533	0.0496
GFP-TUA6	5	2	8	129.5189	89.5862	39.9327	39.9327	39.9327	0.1269
GFP-TUA6	5	2	9	114.5717	153.112	-38.5403	38.5403	38.5403	0.0976
GFP-TUA6	5	3	1	145.8663	171.3563	-25.4901	25.4901	25.4901	0.1595
GFP-TUA6	5	3	2	117.9625	15.4851	102.4775	102.4775	77.5225	0.0637
GFP-TUA6	5	3	3	72.8506	55.7728	17.0778	17.0778	17.0778	0.1578
GFP-TUA6	5	3	4	88.7173	93.8796	-5.1623	5.1623	5.1623	0.0928
GFP-TUA6	5	3	5	68.529	19.2469	49.2821	49.2821	49.2821	0.0818
GFP-TUA6	5	3	6	74.9689	0.6073	74.3616	74.3616	74.3616	0.0677
GFP-TUA6	5	3	7	107.4547	0.6401	106.8146	106.8146	73.1854	0.0468
GFP-TUA6	5	3	8	124.2897	89.6916	34.5981	34.5981	34.5981	0.1423
GFP-TUA6	5	3	9	132.2978	151.5062	-19.2084	19.2084	19.2084	0.1726
GFP-TUA6	5	4	1	147.3786	171.3563	-23.9777	23.9777	23.9777	0.1666
GFP-TUA6	5	4	2	110.1045	15.4851	94.6194	94.6194	85.3806	0.0871
GFP-TUA6	5	4	3	75.1449	55.7728	19.3721	19.3721	19.3721	0.1825
GFP-TUA6	5	4	4	90.7348	93.8796	-3.1448	3.1448	3.1448	0.131
GFP-TUA6	5	4	5	60.0248	19.2469	40.7779	40.7779	40.7779	0.1245
GFP-TUA6	5	4	6	48.6995	0.6073	48.0922	48.0922	48.0922	0.0515
GFP-TUA6	5	4	7	133.7736	0.6401	133.1335	133.1335	46.8665	0.066
GFP-TUA6	5	4	8	113.3605	89.6916	23.6689	23.6689	23.6689	0.1459
GFP-TUA6	5	4	9	119.092	151.5062	-32.4142	32.4142	32.4142	0.1728
GFP-TUA6	5	5	1	142.3501	171.3563	-29.0062	29.0062	29.0062	0.1395
GFP-TUA6	5	5	2	86.1058	15.4851	70.6207	70.6207	70.6207	0.1246
GFP-TUA6	5	5	3	82.9891	55.7728	27.2163	27.2163	27.2163	0.2106
GFP-TUA6	5	5	4	94.6875	93.8796	0.8079	0.8079	0.8079	0.1341
GFP-TUA6	5	5	5	69.2877	19.2469	50.0408	50.0408	50.0408	0.0941
GFP-TUA6	5	5	6	43.5089	0.6073	42.9016	42.9016	42.9016	0.0668
GFP-TUA6	5	5	7	134.9544	0.6401	134.3143	134.3143	45.6857	0.1488
GFP-TUA6	5	5	8	107.0564	89.6916	17.3647	17.3647	17.3647	0.1574
GFP-TUA6	5	5	9	110.8253	151.5062	-40.6809	40.6809	40.6809	0.1585
GFP-TUA6	5	6	1	132.2815	171.3563	-39.0748	39.0748	39.0748	0.1478
GFP-TUA6	5	6	2	74.6478	15.1582	59.4896	59.4896	59.4896	0.1328
GFP-TUA6	5	6	3	85.671	51.5705	34.1004	34.1004	34.1004	0.2036
GFP-TUA6	5	6	4	97.1811	92.5428	4.6383	4.6383	4.6383	0.1544
GFP-TUA6	5	6	5	62.1954	25.6118	36.5837	36.5837	36.5837	0.0849
GFP-TUA6	5	6	6	59.7876	179.4703	-119.6826	119.6826	60.3174	0.1045
GFP-TUA6	5	6	7	117.8852	0.2247	117.6605	117.6605	62.3395	0.0495
GFP-TUA6	5	6	8	95.606	90.1418	5.4642	5.4642	5.4642	0.1328
GFP-TUA6	5	6	9	125.3055	156.2714	-30.966	30.966	30.966	0.1232
GFP-TUA6	5	7	1	123.0835	169.8833	-46.7999	46.7999	46.7999	0.1221
GFP-TUA6	5	7	2	61.8912	15.1582	46.733	46.733	46.733	0.115
GFP-TUA6	5	7	3	91.2901	51.5705	39.7196	39.7196	39.7196	0.1319
GFP-TUA6	5	7	4	103.1539	92.5428	10.6111	10.6111	10.6111	0.1127
GFP-TUA6	5	7	5	48.735	26.2744	22.4607	22.4607	22.4607	0.1329
GFP-TUA6	5	7	6	39.6039	179.4703	-139.8664	139.8664	40.1336	0.1023
GFP-TUA6	5	7	7	126.824	0.2247	126.5993	126.5993	53.4007	0.1416
GFP-TUA6	5	7	8	91.1582	90.1418	1.0164	1.0164	1.0164	0.1056
GFP-TUA6	5	7	9	122.8883	156.2714	-33.3831	33.3831	33.3831	0.1273
GFP-TUA6	5	8	1	124.1023	167.8413	-43.739	43.739	43.739	0.1327
GFP-TUA6	5	8	2	54.9865	15.1582	39.8283	39.8283	39.8283	0.0961
GFP-TUA6	5	8	3	90.7721	53.2926	37.4795	37.4795	37.4795	0.0614
GFP-TUA6	5	8	4	109.4413	93.1473	16.2939	16.2939	16.2939	0.0742
GFP-TUA6	5	8	5	50.4708	28.7592	21.7116	21.7116	21.7116	0.0889
GFP-TUA6	5	8	6	25.8049	178.2515	-152.4466	152.4466	27.5534	0.1304
GFP-TUA6	5	8	7	153.047	0.1036	152.9434	152.9434	27.0566	0.1357
GFP-TUA6	5	8	8	91.3994	90.3661	1.0334	1.0334	1.0334	0.1015
GFP-TUA6	5	8	9	131.6354	156.2714	-24.6361	24.6361	24.6361	0.0958
GFP-TUA6	5	9	1	124.87	167.8413	-42.9713	42.9713	42.9713	0.0723
GFP-TUA6	5	9	2	51.184	15.1582	36.0258	36.0258	36.0258	0.1518
GFP-TUA6	5	9	3	67.0796	53.2926	13.7869	13.7869	13.7869	0.055
GFP-TUA6	5	9	4	94.2616	93.1473	1.1142	1.1142	1.1142	0.0937
GFP-TUA6	5	9	5	49.0196	28.7592	20.2604	20.2604	20.2604	0.1563
GFP-TUA6	5	9	6	24.1078	178.2873	-154.1796	154.1796	25.8204	0.0886
GFP-TUA6	5	9	7	153.7893	0.1036	153.6857	153.6857	26.3143	0.1605
GFP-TUA6	5	9	8	85.2317	90.3661	-5.1344	5.1344	5.1344	0.1308
GFP-TUA6	5	9	9	131.0441	156.2714	-25.2273	25.2273	25.2273	0.1215
GFP-TUA6	5	10	1	140.3375	167.8413	-27.5038	27.5038	27.5038	0.0453
GFP-TUA6	5	10	2	34.5106	15.1582	19.3525	19.3525	19.3525	0.0917
GFP-TUA6	5	10	3	43.2924	53.2926	-10.0002	10.0002	10.0002	0.1354
GFP-TUA6	5	10	4	107.2084	93.1473	14.061	14.061	14.061	0.056
GFP-TUA6	5	10	5	41.4224	28.7592	12.6632	12.6632	12.6632	0.0934
GFP-TUA6	5	10	6	21.6745	178.2873	-156.6128	156.6128	23.3872	0.1035
GFP-TUA6	5	10	7	151.678	0.1036	151.5744	151.5744	28.4256	0.133
GFP-TUA6	5	10	8	88.3399	90.3661	-2.0261	2.0261	2.0261	0.1022
GFP-TUA6	5	10	9	141.3367	156.2714	-14.9347	14.9347	14.9347	0.1441
GFP-TUA6	5	11	1	151.6943	167.6473	-15.9529	15.9529	15.9529	0.0581
GFP-TUA6	5	11	2	27.4595	12.0629	15.3966	15.3966	15.3966	0.1355
GFP-TUA6	5	11	3	47.0202	53.2926	-6.2724	6.2724	6.2724	0.1507
GFP-TUA6	5	11	4	69.4655	93.4303	-23.9647	23.9647	23.9647	0.0591
GFP-TUA6	5	11	5	34.5705	28.7592	5.8113	5.8113	5.8113	0.0999
GFP-TUA6	5	11	6	5.1054	178.2873	-173.1819	173.1819	6.8181	0.116
GFP-TUA6	5	11	7	159.6829	0.03613	159.6468	159.6468	20.3532	0.1259
GFP-TUA6	5	11	8	100.2721	90.3661	9.9061	9.9061	9.9061	0.1115
GFP-TUA6	5	11	9	142.8848	160.2164	-17.3316	17.3316	17.3316	0.1239
GFP-TUA6	5	12	1	158.3333	167.6473	-9.314	9.314	9.314	0.1015
GFP-TUA6	5	12	2	18.9158	12.0629	6.8529	6.8529	6.8529	0.1367
GFP-TUA6	5	12	3	42.0413	53.2926	-11.2513	11.2513	11.2513	0.1348
GFP-TUA6	5	12	4	58.7467	93.4303	-34.6835	34.6835	34.6835	0.0212
GFP-TUA6	5	12	5	21.7186	28.7592	-7.0406	7.0406	7.0406	0.0808
GFP-TUA6	5	12	6	179.8232	178.2873	1.5358	1.5358	1.5358	0.1022
GFP-TUA6	5	12	7	175.9888	0.03613	175.9527	175.9527	4.0473	0.1535
GFP-TUA6	5	12	8	107.4461	90.3661	17.08	17.08	17.08	0.0898
GFP-TUA6	5	12	9	146.2658	160.2164	-13.9506	13.9506	13.9506	0.1355
GFP-TUA6	5	13	1	166.5302	167.6473	-1.1171	1.1171	1.1171	0.1052
GFP-TUA6	5	13	2	25.6092	12.0629	13.5463	13.5463	13.5463	0.1333
GFP-TUA6	5	13	3	49.8193	53.2926	-3.4733	3.4733	3.4733	0.1526
GFP-TUA6	5	13	4	44.51	93.4303	-48.9202	48.9202	48.9202	0.0666
GFP-TUA6	5	13	5	28.6867	28.7592	-0.0725	0.0725	0.0725	0.1102
GFP-TUA6	5	13	6	15.2286	178.2873	-163.0587	163.0587	16.9413	0.0795
GFP-TUA6	5	13	7	171.6731	0.03613	171.637	171.637	8.363	0.1249
GFP-TUA6	5	13	8	109.9169	90.3661	19.5509	19.5509	19.5509	0.0984
GFP-TUA6	5	13	9	153.1071	160.2164	-7.1093	7.1093	7.1093	0.1211
GFP-TUA6	6	1	1	128.8827	175.289	-46.4063	46.4063	46.4063	0.0109
GFP-TUA6	6	1	2	140.0247	14.1581	125.8666	125.8666	54.1334	0.0422
GFP-TUA6	6	1	3	81.7851	89.3795	-7.5945	7.5945	7.5945	0.1766
GFP-TUA6	6	1	4	92.1174	24.2742	67.8432	67.8432	67.8432	0.0162
GFP-TUA6	6	1	5	4.0178	14.3955	-10.3777	10.3777	10.3777	0.0237
GFP-TUA6	6	1	6	56.3545	145.4495	-89.0951	89.0951	89.0951	0.1631
GFP-TUA6	6	1	7	134.6723	19.7839	114.8884	114.8884	65.1116	0.0502
GFP-TUA6	6	1	8	121.6015	170.7735	-49.1721	49.1721	49.1721	0.0471
GFP-TUA6	6	2	1	1.4624	175.289	-173.8266	173.8266	6.1734	0.1031
GFP-TUA6	6	2	2	77.3966	14.1581	63.2385	63.2385	63.2385	0.125
GFP-TUA6	6	2	3	58.5558	89.3795	-30.8238	30.8238	30.8238	0.1588
GFP-TUA6	6	2	4	48.1288	24.2742	23.8546	23.8546	23.8546	0.0935
GFP-TUA6	6	2	5	78.5456	14.3955	64.1501	64.1501	64.1501	0.1021
GFP-TUA6	6	2	6	71.9273	145.4495	-73.5223	73.5223	73.5223	0.1901
GFP-TUA6	6	2	7	131.0026	19.7839	111.2187	111.2187	68.7813	0.0125
GFP-TUA6	6	2	8	132.1912	170.7735	-38.5824	38.5824	38.5824	0.1384
GFP-TUA6	6	3	1	174.0915	175.289	-1.1975	1.1975	1.1975	0.0818
GFP-TUA6	6	3	2	68.2373	14.1581	54.0792	54.0792	54.0792	0.1279
GFP-TUA6	6	3	3	73.9423	89.3795	-15.4373	15.4373	15.4373	0.2208
GFP-TUA6	6	3	4	48.7324	24.2742	24.4581	24.4581	24.4581	0.1061
GFP-TUA6	6	3	5	97.2316	14.3955	82.8361	82.8361	82.8361	0.1535
GFP-TUA6	6	3	6	65.7801	145.4495	-79.6694	79.6694	79.6694	0.2126
GFP-TUA6	6	3	7	51.1165	19.7839	31.3326	31.3326	31.3326	0.0624
GFP-TUA6	6	3	8	130.9043	170.7735	-39.8692	39.8692	39.8692	0.2101
GFP-TUA6	6	4	1	175.0968	175.289	-0.1922	0.1922	0.1922	0.1022
GFP-TUA6	6	4	2	63.1198	14.1581	48.9617	48.9617	48.9617	0.1504
GFP-TUA6	6	4	3	85.6228	89.3795	-3.7567	3.7567	3.7567	0.1636
GFP-TUA6	6	4	4	46.8728	24.2742	22.5986	22.5986	22.5986	0.1137
GFP-TUA6	6	4	5	102.6702	14.3955	88.2747	88.2747	88.2747	0.1448
GFP-TUA6	6	4	6	72.0608	145.4495	-73.3887	73.3887	73.3887	0.1417
GFP-TUA6	6	4	7	55.3683	19.7839	35.5844	35.5844	35.5844	0.0981
GFP-TUA6	6	4	8	136.959	170.7735	-33.8145	33.8145	33.8145	0.1914
GFP-TUA6	6	5	1	152.9534	175.289	-22.3356	22.3356	22.3356	0.1574
GFP-TUA6	6	5	2	67.09	14.1581	52.9319	52.9319	52.9319	0.1448
GFP-TUA6	6	5	3	88.264	89.3795	-1.1155	1.1155	1.1155	0.1915
GFP-TUA6	6	5	4	51.2626	24.2742	26.9884	26.9884	26.9884	0.1771
GFP-TUA6	6	5	5	103.7224	14.3955	89.3269	89.3269	89.3269	0.169
GFP-TUA6	6	5	6	78.5423	145.4495	-66.9072	66.9072	66.9072	0.1396
GFP-TUA6	6	5	7	58.5737	19.7839	38.7898	38.7898	38.7898	0.0608
GFP-TUA6	6	5	8	139.0071	170.7735	-31.7664	31.7664	31.7664	0.177
GFP-TUA6	6	6	1	148.2525	175.289	-27.0366	27.0366	27.0366	0.1985
GFP-TUA6	6	6	2	64.7178	14.1581	50.5597	50.5597	50.5597	0.1286
GFP-TUA6	6	6	3	86.7757	89.3795	-2.6039	2.6039	2.6039	0.2193
GFP-TUA6	6	6	4	51.1477	24.2742	26.8735	26.8735	26.8735	0.1561
GFP-TUA6	6	6	5	109.063	14.3955	94.6675	94.6675	85.3325	0.192
GFP-TUA6	6	6	6	82.7015	145.4495	-62.748	62.748	62.748	0.0972
GFP-TUA6	6	6	7	55.6815	19.7839	35.8976	35.8976	35.8976	0.1142
GFP-TUA6	6	6	8	146.4075	170.7735	-24.366	24.366	24.366	0.2392
GFP-TUA6	6	7	1	137.4696	175.289	-37.8194	37.8194	37.8194	0.179
GFP-TUA6	6	7	2	70.4464	14.1581	56.2883	56.2883	56.2883	0.1474
GFP-TUA6	6	7	3	89.7642	89.3795	0.3847	0.3847	0.3847	0.1659
GFP-TUA6	6	7	4	50.8846	24.2742	26.6104	26.6104	26.6104	0.1205
GFP-TUA6	6	7	5	115.5458	14.3955	101.1503	101.1503	78.8497	0.1619
GFP-TUA6	6	7	6	89.7109	145.4495	-55.7386	55.7386	55.7386	0.1008
GFP-TUA6	6	7	7	59.9324	19.7839	40.1485	40.1485	40.1485	0.0799
GFP-TUA6	6	7	8	155.1681	170.7735	-15.6054	15.6054	15.6054	0.1719
GFP-TUA6	6	8	1	141.859	175.289	-33.43	33.43	33.43	0.1317
GFP-TUA6	6	8	2	54.621	14.1581	40.4629	40.4629	40.4629	0.0985
GFP-TUA6	6	8	3	99.3576	89.3795	9.9781	9.9781	9.9781	0.157
GFP-TUA6	6	8	4	37.6772	24.2742	13.403	13.403	13.403	0.1187
GFP-TUA6	6	8	5	114.6594	14.3955	100.2639	100.2639	79.7361	0.1705
GFP-TUA6	6	8	6	99.8262	145.4495	-45.6234	45.6234	45.6234	0.0765
GFP-TUA6	6	8	7	42.7181	19.7839	22.9342	22.9342	22.9342	0.0616
GFP-TUA6	6	8	8	157.9969	170.7735	-12.7767	12.7767	12.7767	0.1966
GFP-TUA6	6	9	1	146.6529	175.289	-28.6361	28.6361	28.6361	0.1634
GFP-TUA6	6	9	2	31.2149	14.1581	17.0568	17.0568	17.0568	0.0849
GFP-TUA6	6	9	3	94.0612	89.3795	4.6816	4.6816	4.6816	0.1861
GFP-TUA6	6	9	4	39.8391	24.2742	15.5649	15.5649	15.5649	0.137
GFP-TUA6	6	9	5	130.5358	14.3955	116.1403	116.1403	63.8597	0.1343
GFP-TUA6	6	9	6	106.9734	145.4495	-38.4761	38.4761	38.4761	0.1156
GFP-TUA6	6	9	7	26.9887	19.7839	7.2048	7.2048	7.2048	0.1028
GFP-TUA6	6	9	8	164.7706	170.7735	-6.0029	6.0029	6.0029	0.1919
GFP-TUA6	6	10	1	159.736	175.289	-15.553	15.553	15.553	0.1548
GFP-TUA6	6	10	2	20.3073	14.1581	6.1492	6.1492	6.1492	0.1536
GFP-TUA6	6	10	3	90.0321	89.3795	0.6525	0.6525	0.6525	0.0995
GFP-TUA6	6	10	4	29.9092	24.2742	5.635	5.635	5.635	0.0589
GFP-TUA6	6	10	5	132.3496	14.3955	117.9541	117.9541	62.0459	0.1622
GFP-TUA6	6	10	6	113.1322	145.4495	-32.3174	32.3174	32.3174	0.1261
GFP-TUA6	6	10	7	27.3991	19.7839	7.6152	7.6152	7.6152	0.1137
GFP-TUA6	6	10	8	165.0246	170.7735	-5.749	5.749	5.749	0.1065
GFP-TUA6	6	11	1	157.7132	175.289	-17.5758	17.5758	17.5758	0.1888
GFP-TUA6	6	11	2	22.8322	14.1581	8.6741	8.6741	8.6741	0.1684
GFP-TUA6	6	11	3	81.0635	89.3795	-8.3161	8.3161	8.3161	0.1835
GFP-TUA6	6	11	4	26.0213	24.2742	1.7471	1.7471	1.7471	0.1253
GFP-TUA6	6	11	5	132.3501	14.3955	117.9546	117.9546	62.0454	0.1659
GFP-TUA6	6	11	6	114.0029	145.4495	-31.4466	31.4466	31.4466	0.0991
GFP-TUA6	6	11	7	20.4099	19.7839	0.626	0.626	0.626	0.1183
GFP-TUA6	6	11	8	169.8609	170.7735	-0.9127	0.9127	0.9127	0.1404
GFP-TUA6	6	12	1	159.9156	175.289	-15.3734	15.3734	15.3734	0.1262
GFP-TUA6	6	12	2	30.2432	14.1581	16.0851	16.0851	16.0851	0.1732
GFP-TUA6	6	12	3	95.1071	89.3795	5.7275	5.7275	5.7275	0.1303
GFP-TUA6	6	12	4	22.7446	24.2742	-1.5296	1.5296	1.5296	0.1115
GFP-TUA6	6	12	5	136.8051	14.3955	122.4096	122.4096	57.5904	0.1433
GFP-TUA6	6	12	6	125.528	145.4495	-19.9215	19.9215	19.9215	0.0919
GFP-TUA6	6	12	7	20.711	19.7839	0.9271	0.9271	0.9271	0.141
GFP-TUA6	6	12	8	156.7898	170.7735	-13.9838	13.9838	13.9838	0.1057
GFP-TUA6	6	13	1	155.8909	175.289	-19.3981	19.3981	19.3981	0.1571
GFP-TUA6	6	13	2	31.8877	14.1581	17.7296	17.7296	17.7296	0.1402
GFP-TUA6	6	13	3	98.9095	89.3795	9.5299	9.5299	9.5299	0.153
GFP-TUA6	6	13	4	27.1673	24.2742	2.8931	2.8931	2.8931	0.1307
GFP-TUA6	6	13	5	139.0421	14.3955	124.6466	124.6466	55.3534	0.1661
GFP-TUA6	6	13	6	129.0754	145.4495	-16.3741	16.3741	16.3741	0.1129
GFP-TUA6	6	13	7	22.1733	19.7839	2.3894	2.3894	2.3894	0.1173
GFP-TUA6	6	13	8	157.9712	170.7735	-12.8024	12.8024	12.8024	0.1191
GFP-TUA6	7	1	1	5.3749	177.5971	-172.2223	172.2223	7.7777	0.0598
GFP-TUA6	7	1	2	47.9353	171.5554	-123.6201	123.6201	56.3799	0.113
GFP-TUA6	7	1	3	4.2186	87.9369	-83.7183	83.7183	83.7183	0.0607
GFP-TUA6	7	1	4	107.3511	178.2785	-70.9274	70.9274	70.9274	0.0371
GFP-TUA6	7	1	5	168.1576	87.2906	80.8671	80.8671	80.8671	0.1458
GFP-TUA6	7	1	6	4.9886	8.5465	-3.5579	3.5579	3.5579	0.0617
GFP-TUA6	7	1	7	29.6656	121.6847	-92.0191	92.0191	87.9809	0.0084
GFP-TUA6	7	1	8	5.7669	104.259	-98.4921	98.4921	81.5079	0.056
GFP-TUA6	7	1	9	166.7652	169.7197	-2.9545	2.9545	2.9545	0.0257
GFP-TUA6	7	2	1	0.4204	177.5971	-177.1768	177.1768	2.8232	0.1093
GFP-TUA6	7	2	2	39.4999	171.5554	-132.0555	132.0555	47.9445	0.1785
GFP-TUA6	7	2	3	58.6687	87.9369	-29.2683	29.2683	29.2683	0.1532
GFP-TUA6	7	2	4	154.7851	178.2785	-23.4933	23.4933	23.4933	0.1131
GFP-TUA6	7	2	5	122.2118	87.2906	34.9213	34.9213	34.9213	0.0632
GFP-TUA6	7	2	6	167.0129	8.5465	158.4664	158.4664	21.5336	0.0199
GFP-TUA6	7	2	7	25.6588	121.6847	-96.0259	96.0259	83.9741	0.0876
GFP-TUA6	7	2	8	131.6165	104.259	27.3575	27.3575	27.3575	0.1113
GFP-TUA6	7	2	9	20.4575	169.7197	-149.2623	149.2623	30.7377	0.049
GFP-TUA6	7	3	1	177.7315	177.5971	0.1344	0.1344	0.1344	0.1158
GFP-TUA6	7	3	2	37.1202	171.5554	-134.4352	134.4352	45.5648	0.1559
GFP-TUA6	7	3	3	75.0668	87.9369	-12.8701	12.8701	12.8701	0.1387
GFP-TUA6	7	3	4	148.1345	178.2785	-30.1439	30.1439	30.1439	0.1272
GFP-TUA6	7	3	5	98.155	87.2906	10.8645	10.8645	10.8645	0.1106
GFP-TUA6	7	3	6	45.9867	8.5465	37.4402	37.4402	37.4402	0.0354
GFP-TUA6	7	3	7	67.796	121.6847	-53.8888	53.8888	53.8888	0.0209
GFP-TUA6	7	3	8	112.5582	104.259	8.2992	8.2992	8.2992	0.1019
GFP-TUA6	7	3	9	170.3573	169.7197	0.6375	0.6375	0.6375	0.1175
GFP-TUA6	7	4	1	173.7353	177.5971	-3.8618	3.8618	3.8618	0.1269
GFP-TUA6	7	4	2	55.9779	171.5554	-115.5775	115.5775	64.4225	0.1595
GFP-TUA6	7	4	3	101.9096	87.9369	13.9726	13.9726	13.9726	0.1912
GFP-TUA6	7	4	4	160.5456	178.2785	-17.7329	17.7329	17.7329	0.0725
GFP-TUA6	7	4	5	97.6862	87.2906	10.3956	10.3956	10.3956	0.0956
GFP-TUA6	7	4	6	51.088	8.5465	42.5416	42.5416	42.5416	0.0563
GFP-TUA6	7	4	7	109.5267	121.6847	-12.1581	12.1581	12.1581	0.0513
GFP-TUA6	7	4	8	110.0509	104.259	5.792	5.792	5.792	0.1333
GFP-TUA6	7	4	9	158.1304	169.7197	-11.5893	11.5893	11.5893	0.1571
GFP-TUA6	7	5	1	175.0415	177.5971	-2.5556	2.5556	2.5556	0.1104
GFP-TUA6	7	5	2	55.0286	171.5554	-116.5268	116.5268	63.4732	0.188
GFP-TUA6	7	5	3	103.546	87.9369	15.6091	15.6091	15.6091	0.1881
GFP-TUA6	7	5	4	150.3469	178.2785	-27.9316	27.9316	27.9316	0.1133
GFP-TUA6	7	5	5	103.0051	87.2906	15.7145	15.7145	15.7145	0.1076
GFP-TUA6	7	5	6	59.2662	8.5465	50.7197	50.7197	50.7197	0.1
GFP-TUA6	7	5	7	116.5307	121.6847	-5.1541	5.1541	5.1541	0.1213
GFP-TUA6	7	5	8	114.1775	104.259	9.9185	9.9185	9.9185	0.0963
GFP-TUA6	7	5	9	158.2831	169.7197	-11.4366	11.4366	11.4366	0.131
GFP-TUA6	7	6	1	177.4359	177.5971	-0.1612	0.1612	0.1612	0.0912
GFP-TUA6	7	6	2	64.3045	171.5554	-107.2509	107.2509	72.7491	0.2004
GFP-TUA6	7	6	3	108.2917	87.9369	20.3547	20.3547	20.3547	0.1105
GFP-TUA6	7	6	4	147.8678	178.2785	-30.4107	30.4107	30.4107	0.1263
GFP-TUA6	7	6	5	98.857	87.2906	11.5665	11.5665	11.5665	0.1055
