Genotype/condition	Sample Number	Timepoint	CellNumber	FibrilTool Angle	Comparison Angle	Raw angle	Absolute angle	Acute absolute angle to ablation	Anisotropy
GFP-MBD_ctrl	3	8	8	1.7791	173.7746	-171.9955	171.9955	8.0045	0.0986
GFP-MBD_ctrl	3	9	1	148.5582	16.7199	131.8384	131.8384	48.1616	0.1369
GFP-MBD_ctrl	3	9	2	5.047	155.1859	-150.1389	150.1389	29.8611	0.1587
GFP-MBD_ctrl	3	9	3	15.2164	42.6467	-27.4303	27.4303	27.4303	0.1493
GFP-MBD_ctrl	3	9	4	45.8771	91.983	-46.1059	46.1059	46.1059	0.298
GFP-MBD_ctrl	3	9	5	178.2795	58.4116	119.8679	119.8679	60.1321	0.2075
GFP-MBD_ctrl	3	9	6	11.2778	91.2722	-79.9944	79.9944	79.9944	0.1058
GFP-MBD_ctrl	3	9	7	30.231	22.3474	7.8836	7.8836	7.8836	0.1426
GFP-MBD_ctrl	3	9	8	6.2361	173.7746	-167.5385	167.5385	12.4615	0.1069
GFP-MBD_ctrl	3	10	1	150.0151	16.7199	133.2952	133.2952	46.7048	0.1274
GFP-MBD_ctrl	3	10	2	1.7534	155.1859	-153.4324	153.4324	26.5676	0.1437
GFP-MBD_ctrl	3	10	3	21.9593	42.6467	-20.6874	20.6874	20.6874	0.2012
GFP-MBD_ctrl	3	10	4	44.8372	91.983	-47.1458	47.1458	47.1458	0.3465
GFP-MBD_ctrl	3	10	5	173.3508	58.4116	114.9392	114.9392	65.0608	0.2212
GFP-MBD_ctrl	3	10	6	10.9977	91.2722	-80.2745	80.2745	80.2745	0.1317
GFP-MBD_ctrl	3	10	7	29.6962	22.3474	7.3488	7.3488	7.3488	0.1796
GFP-MBD_ctrl	3	10	8	2.2472	173.7746	-171.5273	171.5273	8.4727	0.133
GFP-MBD_ctrl	3	11	1	149.0793	16.7199	132.3595	132.3595	47.6405	0.1208
GFP-MBD_ctrl	3	11	2	1.3787	155.1859	-153.8071	153.8071	26.1929	0.1277
GFP-MBD_ctrl	3	11	3	20.5416	42.6467	-22.1051	22.1051	22.1051	0.1965
GFP-MBD_ctrl	3	11	4	44.229	91.983	-47.754	47.754	47.754	0.328
GFP-MBD_ctrl	3	11	5	174.1104	58.4116	115.6988	115.6988	64.3012	0.2399
GFP-MBD_ctrl	3	11	6	5.3123	91.2722	-85.9599	85.9599	85.9599	0.1531
GFP-MBD_ctrl	3	11	7	20.51	22.3474	-1.8374	1.8374	1.8374	0.1665
GFP-MBD_ctrl	3	11	8	178.316	173.7746	4.5414	4.5414	4.5414	0.1587
GFP-MBD_ctrl	3	12	1	156.0319	16.7199	139.312	139.312	40.688	0.1184
GFP-MBD_ctrl	3	12	2	0.4625	155.1859	-154.7234	154.7234	25.2766	0.1159
GFP-MBD_ctrl	3	12	3	23.45	42.6467	-19.1967	19.1967	19.1967	0.2007
GFP-MBD_ctrl	3	12	4	39.5427	91.8471	-52.3044	52.3044	52.3044	0.3174
GFP-MBD_ctrl	3	12	5	172.7987	60.1091	112.6896	112.6896	67.3104	0.2535
GFP-MBD_ctrl	3	12	6	178.445	91.2722	87.1728	87.1728	87.1728	0.1492
GFP-MBD_ctrl	3	12	7	16.0836	22.9052	-6.8216	6.8216	6.8216	0.1989
GFP-MBD_ctrl	3	12	8	176.5587	173.7746	2.7841	2.7841	2.7841	0.1745
GFP-MBD_ctrl	3	13	1	157.7922	16.7199	141.0724	141.0724	38.9276	0.1277
GFP-MBD_ctrl	3	13	2	172.0502	150.2975	21.7527	21.7527	21.7527	0.1415
GFP-MBD_ctrl	3	13	3	21.3884	42.6467	-21.2583	21.2583	21.2583	0.2252
GFP-MBD_ctrl	3	13	4	42.4848	91.8471	-49.3623	49.3623	49.3623	0.3197
GFP-MBD_ctrl	3	13	5	167.3627	60.9967	106.366	106.366	73.634	0.2584
GFP-MBD_ctrl	3	13	6	172.8297	91.2722	81.5575	81.5575	81.5575	0.1378
GFP-MBD_ctrl	3	13	7	14.9475	23.2879	-8.3404	8.3404	8.3404	0.1844
GFP-MBD_ctrl	3	13	8	170.5181	173.7746	-3.2564	3.2564	3.2564	0.1967
bot1-7_GFP-MBD_ctrl	1	1	1	172.2838	1.0468	171.237	171.237	8.763	0.041
bot1-7_GFP-MBD_ctrl	1	1	2	132.213	93.1322	39.0808	39.0808	39.0808	0.0688
bot1-7_GFP-MBD_ctrl	1	1	3	81.0841	47.8079	33.2762	33.2762	33.2762	0.0616
bot1-7_GFP-MBD_ctrl	1	1	4	179.0923	23.0846	156.0077	156.0077	23.9923	0.011
bot1-7_GFP-MBD_ctrl	1	1	5	90.8493	87.5701	3.2792	3.2792	3.2792	0.018
bot1-7_GFP-MBD_ctrl	1	1	6	30.1843	17.933	12.2513	12.2513	12.2513	0.0298
bot1-7_GFP-MBD_ctrl	1	1	7	157.1607	164.4153	-7.2546	7.2546	7.2546	0.025
bot1-7_GFP-MBD_ctrl	1	2	1	11.9041	1.0468	10.8573	10.8573	10.8573	0.0427
bot1-7_GFP-MBD_ctrl	1	2	2	125.1376	93.1322	32.0054	32.0054	32.0054	0.0583
bot1-7_GFP-MBD_ctrl	1	2	3	96.071	47.8079	48.2631	48.2631	48.2631	0.044
bot1-7_GFP-MBD_ctrl	1	2	4	147.7883	23.0846	124.7037	124.7037	55.2963	0.0416
bot1-7_GFP-MBD_ctrl	1	2	5	104.5525	87.7545	16.798	16.798	16.798	0.0599
bot1-7_GFP-MBD_ctrl	1	2	6	14.1621	18.0659	-3.9038	3.9038	3.9038	0.0425
bot1-7_GFP-MBD_ctrl	1	2	7	111.9636	164.4153	-52.4517	52.4517	52.4517	0.0361
bot1-7_GFP-MBD_ctrl	1	3	1	1.8521	1.0468	0.8053	0.8053	0.8053	0.061
bot1-7_GFP-MBD_ctrl	1	3	2	121.3087	93.1322	28.1766	28.1766	28.1766	0.0338
bot1-7_GFP-MBD_ctrl	1	3	3	104.6763	47.3206	57.3557	57.3557	57.3557	0.024
bot1-7_GFP-MBD_ctrl	1	3	4	33.9841	23.0846	10.8995	10.8995	10.8995	0.0449
bot1-7_GFP-MBD_ctrl	1	3	5	127.897	87.7065	40.1905	40.1905	40.1905	0.0669
bot1-7_GFP-MBD_ctrl	1	3	6	14.0408	18.0659	-4.0251	4.0251	4.0251	0.0325
bot1-7_GFP-MBD_ctrl	1	3	7	169.5701	163.6359	5.9342	5.9342	5.9342	0.0238
bot1-7_GFP-MBD_ctrl	1	4	1	19.1321	1.0468	18.0853	18.0853	18.0853	0.0136
bot1-7_GFP-MBD_ctrl	1	4	2	93.4339	93.5664	-0.1325	0.1325	0.1325	0.0356
bot1-7_GFP-MBD_ctrl	1	4	3	85.1852	47.3206	37.8646	37.8646	37.8646	0.0545
bot1-7_GFP-MBD_ctrl	1	4	4	177.9194	23.0846	154.8348	154.8348	25.1652	0.0341
bot1-7_GFP-MBD_ctrl	1	4	5	137.6045	88.1804	49.4242	49.4242	49.4242	0.0819
bot1-7_GFP-MBD_ctrl	1	4	6	1.8532	18.0659	-16.2128	16.2128	16.2128	0.0091
bot1-7_GFP-MBD_ctrl	1	4	7	168.6853	163.6359	5.0494	5.0494	5.0494	0.0174
bot1-7_GFP-MBD_ctrl	1	5	1	153.2701	1.0468	152.2232	152.2232	27.7768	0.0304
bot1-7_GFP-MBD_ctrl	1	5	2	116.6375	93.5687	23.0687	23.0687	23.0687	0.0211
bot1-7_GFP-MBD_ctrl	1	5	3	81.7075	46.0345	35.673	35.673	35.673	0.0649
bot1-7_GFP-MBD_ctrl	1	5	4	25.8216	25.2802	0.5415	0.5415	0.5415	0.0344
bot1-7_GFP-MBD_ctrl	1	5	5	171.6457	88.0161	83.6295	83.6295	83.6295	0.0162
bot1-7_GFP-MBD_ctrl	1	5	6	131.789	18.0659	113.7231	113.7231	66.2769	0.0477
bot1-7_GFP-MBD_ctrl	1	5	7	84.4246	162.7011	-78.2765	78.2765	78.2765	0.0062
bot1-7_GFP-MBD_ctrl	1	6	1	156.3483	1.0468	155.3014	155.3014	24.6986	0.0618
bot1-7_GFP-MBD_ctrl	1	6	2	83.6209	93.5687	-9.9478	9.9478	9.9478	0.0321
bot1-7_GFP-MBD_ctrl	1	6	3	84.9599	46.0345	38.9254	38.9254	38.9254	0.0403
bot1-7_GFP-MBD_ctrl	1	6	4	22.6349	25.2802	-2.6453	2.6453	2.6453	0.027
bot1-7_GFP-MBD_ctrl	1	6	5	123.5272	87.9283	35.5989	35.5989	35.5989	0.0324
bot1-7_GFP-MBD_ctrl	1	6	6	158.58	16.7653	141.8147	141.8147	38.1853	0.0326
bot1-7_GFP-MBD_ctrl	1	6	7	47.1766	161.3057	-114.1291	114.1291	65.8709	0.0464
bot1-7_GFP-MBD_ctrl	1	7	1	7.7553	2.218	5.5373	5.5373	5.5373	0.0559
bot1-7_GFP-MBD_ctrl	1	7	2	104.1798	93.5687	10.611	10.611	10.611	0.034
bot1-7_GFP-MBD_ctrl	1	7	3	67.7018	43.5554	24.1464	24.1464	24.1464	0.0396
bot1-7_GFP-MBD_ctrl	1	7	4	164.1817	25.2802	138.9015	138.9015	41.0985	0.0641
bot1-7_GFP-MBD_ctrl	1	7	5	168.4225	87.9283	80.4942	80.4942	80.4942	0.0275
bot1-7_GFP-MBD_ctrl	1	7	6	154.8055	16.7653	138.0402	138.0402	41.9598	0.0634
bot1-7_GFP-MBD_ctrl	1	7	7	66.2301	160.4115	-94.1814	94.1814	85.8186	0.0225
bot1-7_GFP-MBD_ctrl	1	8	1	11.3261	2.218	9.1081	9.1081	9.1081	0.0641
bot1-7_GFP-MBD_ctrl	1	8	2	131.6708	93.5687	38.102	38.102	38.102	0.0717
bot1-7_GFP-MBD_ctrl	1	8	3	99.3352	43.5554	55.7798	55.7798	55.7798	0.0193
bot1-7_GFP-MBD_ctrl	1	8	4	0.2821	25.2802	-24.9981	24.9981	24.9981	0.0622
bot1-7_GFP-MBD_ctrl	1	8	5	68.0836	87.9321	-19.8485	19.8485	19.8485	0.031
bot1-7_GFP-MBD_ctrl	1	8	6	149.7163	16.7653	132.951	132.951	47.049	0.0468
bot1-7_GFP-MBD_ctrl	1	8	7	82.1683	159.5579	-77.3896	77.3896	77.3896	0.0129
bot1-7_GFP-MBD_ctrl	1	9	1	4.6679	2.218	2.4499	2.4499	2.4499	0.0673
bot1-7_GFP-MBD_ctrl	1	9	2	161.2611	93.5687	67.6924	67.6924	67.6924	0.0188
bot1-7_GFP-MBD_ctrl	1	9	3	135.6081	43.3215	92.2866	92.2866	87.7134	0.027
bot1-7_GFP-MBD_ctrl	1	9	4	169.0637	25.2802	143.7836	143.7836	36.2164	0.0468
bot1-7_GFP-MBD_ctrl	1	9	5	146.0509	87.9036	58.1473	58.1473	58.1473	0.0275
bot1-7_GFP-MBD_ctrl	1	9	6	149.1457	12.4876	136.6581	136.6581	43.3419	0.0762
bot1-7_GFP-MBD_ctrl	1	9	7	48.3674	158.7383	-110.371	110.371	69.629	0.0267
bot1-7_GFP-MBD_ctrl	1	10	1	12.2217	2.218	10.0037	10.0037	10.0037	0.0575
bot1-7_GFP-MBD_ctrl	1	10	2	131.7936	93.5687	38.2248	38.2248	38.2248	0.096
bot1-7_GFP-MBD_ctrl	1	10	3	134.9787	43.3215	91.6572	91.6572	88.3428	0.0675
bot1-7_GFP-MBD_ctrl	1	10	4	148.0364	25.2802	122.7562	122.7562	57.2438	0.0519
bot1-7_GFP-MBD_ctrl	1	10	5	130.0241	87.9036	42.1205	42.1205	42.1205	0.011
bot1-7_GFP-MBD_ctrl	1	10	6	152.7921	12.4876	140.3046	140.3046	39.6954	0.0426
bot1-7_GFP-MBD_ctrl	1	10	7	38.6034	158.7383	-120.1349	120.1349	59.8651	0.0165
bot1-7_GFP-MBD_ctrl	1	11	1	14.0943	2.218	11.8763	11.8763	11.8763	0.0697
bot1-7_GFP-MBD_ctrl	1	11	2	117.9113	93.5687	24.3425	24.3425	24.3425	0.0365
bot1-7_GFP-MBD_ctrl	1	11	3	115.6255	43.3215	72.304	72.304	72.304	0.0421
bot1-7_GFP-MBD_ctrl	1	11	4	146.1238	25.2802	120.8436	120.8436	59.1564	0.0387
bot1-7_GFP-MBD_ctrl	1	11	5	86.2723	87.9036	-1.6313	1.6313	1.6313	0.0244
bot1-7_GFP-MBD_ctrl	1	11	6	0.4028	12.4876	-12.0848	12.0848	12.0848	0.0672
bot1-7_GFP-MBD_ctrl	1	11	7	20.5287	158.7383	-138.2096	138.2096	41.7904	0.0326
bot1-7_GFP-MBD_ctrl	1	12	1	9.3476	2.218	7.1296	7.1296	7.1296	0.0626
bot1-7_GFP-MBD_ctrl	1	12	2	148.6102	93.5687	55.0415	55.0415	55.0415	0.0297
bot1-7_GFP-MBD_ctrl	1	12	3	95.2991	43.3215	51.9775	51.9775	51.9775	0.0466
bot1-7_GFP-MBD_ctrl	1	12	4	1.5101	25.2802	-23.7701	23.7701	23.7701	0.0253
bot1-7_GFP-MBD_ctrl	1	12	5	57.4764	87.9036	-30.4273	30.4273	30.4273	0.0128
bot1-7_GFP-MBD_ctrl	1	12	6	161.5304	12.4876	149.0429	149.0429	30.9571	0.0494
bot1-7_GFP-MBD_ctrl	1	12	7	39.0645	158.7383	-119.6738	119.6738	60.3262	0.0357
bot1-7_GFP-MBD_ctrl	1	13	1	179.7705	2.218	177.5524	177.5524	2.4476	0.0557
bot1-7_GFP-MBD_ctrl	1	13	2	148.3513	93.5687	54.7825	54.7825	54.7825	0.0341
bot1-7_GFP-MBD_ctrl	1	13	3	76.8629	41.6808	35.1822	35.1822	35.1822	0.0068
bot1-7_GFP-MBD_ctrl	1	13	4	170.0685	25.2802	144.7883	144.7883	35.2117	0.014
bot1-7_GFP-MBD_ctrl	1	13	5	91.3541	87.5774	3.7766	3.7766	3.7766	0.0292
bot1-7_GFP-MBD_ctrl	1	13	6	174.1622	12.4876	161.6746	161.6746	18.3254	0.0453
bot1-7_GFP-MBD_ctrl	1	13	7	25.4825	155.933	-130.4505	130.4505	49.5495	0.0133
bot1-7_GFP-MBD_ctrl	1	1	1	151.5401	1.803	149.7372	149.7372	30.2628	0.0554
bot1-7_GFP-MBD_ctrl	1	1	2	129.9631	149.371	-19.4079	19.4079	19.4079	0.0894
bot1-7_GFP-MBD_ctrl	1	1	3	173.3852	30.407	142.9782	142.9782	37.0218	0.0366
bot1-7_GFP-MBD_ctrl	1	1	4	134.0594	89.4039	44.6555	44.6555	44.6555	0.0464
bot1-7_GFP-MBD_ctrl	1	1	5	23.1967	95.0077	-71.8111	71.8111	71.8111	0.0044
bot1-7_GFP-MBD_ctrl	1	1	6	144.6649	164.5137	-19.8489	19.8489	19.8489	0.0236
bot1-7_GFP-MBD_ctrl	1	1	7	121.2186	179.9896	-58.7709	58.7709	58.7709	0.0645
bot1-7_GFP-MBD_ctrl	1	1	8	144.4022	18.6429	125.7593	125.7593	54.2407	0.0482
bot1-7_GFP-MBD_ctrl	1	2	1	128.1861	1.803	126.3832	126.3832	53.6168	0.0377
bot1-7_GFP-MBD_ctrl	1	2	2	131.3897	148.6626	-17.2728	17.2728	17.2728	0.0815
bot1-7_GFP-MBD_ctrl	1	2	3	8.6663	30.407	-21.7406	21.7406	21.7406	0.0377
bot1-7_GFP-MBD_ctrl	1	2	4	140.4524	89.429	51.0234	51.0234	51.0234	0.1143
bot1-7_GFP-MBD_ctrl	1	2	5	144.6809	95.0077	49.6732	49.6732	49.6732	0.0743
bot1-7_GFP-MBD_ctrl	1	2	6	136.1655	164.5137	-28.3482	28.3482	28.3482	0.0586
bot1-7_GFP-MBD_ctrl	1	2	7	117.8311	179.9896	-62.1585	62.1585	62.1585	0.0752
bot1-7_GFP-MBD_ctrl	1	2	8	92.5805	18.6429	73.9377	73.9377	73.9377	0.0254
bot1-7_GFP-MBD_ctrl	1	3	1	138.9746	1.6975	137.2771	137.2771	42.7229	0.0298
bot1-7_GFP-MBD_ctrl	1	3	2	141.0016	146.0201	-5.0185	5.0185	5.0185	0.0582
bot1-7_GFP-MBD_ctrl	1	3	3	169.2039	30.407	138.7969	138.7969	41.2031	0.0318
bot1-7_GFP-MBD_ctrl	1	3	4	143.0131	89.539	53.4741	53.4741	53.4741	0.0554
bot1-7_GFP-MBD_ctrl	1	3	5	145.293	95.708	49.5849	49.5849	49.5849	0.0715
bot1-7_GFP-MBD_ctrl	1	3	6	29.2928	165.7081	-136.4153	136.4153	43.5847	0.0482
bot1-7_GFP-MBD_ctrl	1	3	7	117.571	179.5864	-62.0154	62.0154	62.0154	0.0467
bot1-7_GFP-MBD_ctrl	1	3	8	110.4589	23.177	87.2819	87.2819	87.2819	0.0284
bot1-7_GFP-MBD_ctrl	1	4	1	142.8042	1.6868	141.1175	141.1175	38.8825	0.0109
bot1-7_GFP-MBD_ctrl	1	4	2	141.5314	142.6177	-1.0863	1.0863	1.0863	0.0411
bot1-7_GFP-MBD_ctrl	1	4	3	48.9365	30.407	18.5295	18.5295	18.5295	0.0244
bot1-7_GFP-MBD_ctrl	1	4	4	142.9874	89.4596	53.5278	53.5278	53.5278	0.0967
bot1-7_GFP-MBD_ctrl	1	4	5	140.698	95.727	44.971	44.971	44.971	0.0812
bot1-7_GFP-MBD_ctrl	1	4	6	4.6401	168.0208	-163.3807	163.3807	16.6193	0.05
bot1-7_GFP-MBD_ctrl	1	4	7	137.1409	178.241	-41.1	41.1	41.1	0.0678
bot1-7_GFP-MBD_ctrl	1	4	8	100.1134	26.313	73.8004	73.8004	73.8004	0.0283
bot1-7_GFP-MBD_ctrl	1	5	1	136.7843	1.4959	135.2884	135.2884	44.7116	0.0427
bot1-7_GFP-MBD_ctrl	1	5	2	100.1195	139.5508	-39.4314	39.4314	39.4314	0.0252
bot1-7_GFP-MBD_ctrl	1	5	3	19.8083	25.534	-5.7258	5.7258	5.7258	0.0283
bot1-7_GFP-MBD_ctrl	1	5	4	143.6599	89.3095	54.3505	54.3505	54.3505	0.0389
bot1-7_GFP-MBD_ctrl	1	5	5	152.2672	95.727	56.5402	56.5402	56.5402	0.0969
bot1-7_GFP-MBD_ctrl	1	5	6	18.0997	168.0208	-149.9211	149.9211	30.0789	0.0322
bot1-7_GFP-MBD_ctrl	1	5	7	129.7378	177.7173	-47.9796	47.9796	47.9796	0.0586
bot1-7_GFP-MBD_ctrl	1	5	8	86.7994	29.367	57.4324	57.4324	57.4324	0.034
bot1-7_GFP-MBD_ctrl	1	6	1	154.4361	1.4959	152.9402	152.9402	27.0598	0.0312
bot1-7_GFP-MBD_ctrl	1	6	2	121.0024	136.6798	-15.6773	15.6773	15.6773	0.0296
bot1-7_GFP-MBD_ctrl	1	6	3	155.559	25.534	130.025	130.025	49.975	0.068
bot1-7_GFP-MBD_ctrl	1	6	4	162.8526	89.3806	73.4719	73.4719	73.4719	0.0285
bot1-7_GFP-MBD_ctrl	1	6	5	136.8773	95.727	41.1503	41.1503	41.1503	0.1117
bot1-7_GFP-MBD_ctrl	1	6	6	4.9317	168.0208	-163.0891	163.0891	16.9109	0.0415
bot1-7_GFP-MBD_ctrl	1	6	7	145.4649	177.7173	-32.2525	32.2525	32.2525	0.0293
bot1-7_GFP-MBD_ctrl	1	6	8	116.4381	29.367	87.071	87.071	87.071	0.0108
bot1-7_GFP-MBD_ctrl	1	7	1	165.7313	1.4959	164.2353	164.2353	15.7647	0.0144
bot1-7_GFP-MBD_ctrl	1	7	2	75.8575	136.6798	-60.8222	60.8222	60.8222	0.038
bot1-7_GFP-MBD_ctrl	1	7	3	6.2945	25.7766	-19.4822	19.4822	19.4822	0.0196
bot1-7_GFP-MBD_ctrl	1	7	4	124.4183	89.3806	35.0377	35.0377	35.0377	0.0388
bot1-7_GFP-MBD_ctrl	1	7	5	121.5504	95.727	25.8234	25.8234	25.8234	0.0747
bot1-7_GFP-MBD_ctrl	1	7	6	4.666	168.0208	-163.3548	163.3548	16.6452	0.039
bot1-7_GFP-MBD_ctrl	1	7	7	152.9904	177.7173	-24.727	24.727	24.727	0.0391
bot1-7_GFP-MBD_ctrl	1	7	8	111.9847	31.3428	80.6419	80.6419	80.6419	0.0505
bot1-7_GFP-MBD_ctrl	1	8	1	157.7942	1.2716	156.5225	156.5225	23.4775	0.0368
bot1-7_GFP-MBD_ctrl	1	8	2	64.8077	136.6798	-71.8721	71.8721	71.8721	0.0664
bot1-7_GFP-MBD_ctrl	1	8	3	20.1515	23.7801	-3.6286	3.6286	3.6286	0.0508
bot1-7_GFP-MBD_ctrl	1	8	4	133.085	89.3806	43.7043	43.7043	43.7043	0.0806
bot1-7_GFP-MBD_ctrl	1	8	5	128.7942	95.727	33.0671	33.0671	33.0671	0.0333
bot1-7_GFP-MBD_ctrl	1	8	6	24.2199	168.0208	-143.8009	143.8009	36.1991	0.0558
bot1-7_GFP-MBD_ctrl	1	8	7	118.3594	177.7173	-59.3579	59.3579	59.3579	0.0291
bot1-7_GFP-MBD_ctrl	1	8	8	26.5892	31.3428	-4.7537	4.7537	4.7537	0.0295
bot1-7_GFP-MBD_ctrl	1	9	1	179.8299	1.2716	178.5583	178.5583	1.4417	0.0252
bot1-7_GFP-MBD_ctrl	1	9	2	79.7908	136.6798	-56.889	56.889	56.889	0.0787
bot1-7_GFP-MBD_ctrl	1	9	3	6.4734	23.7801	-17.3067	17.3067	17.3067	0.0337
bot1-7_GFP-MBD_ctrl	1	9	4	119.3302	89.0806	30.2496	30.2496	30.2496	0.058
bot1-7_GFP-MBD_ctrl	1	9	5	132.2337	95.727	36.5066	36.5066	36.5066	0.0273
bot1-7_GFP-MBD_ctrl	1	9	6	11.8143	168.0208	-156.2065	156.2065	23.7935	0.0335
bot1-7_GFP-MBD_ctrl	1	9	7	138.3027	177.7173	-39.4146	39.4146	39.4146	0.0327
bot1-7_GFP-MBD_ctrl	1	9	8	162.6137	31.3428	131.2709	131.2709	48.7291	0.0163
bot1-7_GFP-MBD_ctrl	1	10	1	157.9547	1.2716	156.6831	156.6831	23.3169	0.0159
bot1-7_GFP-MBD_ctrl	1	10	2	71.1065	136.6798	-65.5733	65.5733	65.5733	0.0709
bot1-7_GFP-MBD_ctrl	1	10	3	27.3677	23.7801	3.5876	3.5876	3.5876	0.0379
bot1-7_GFP-MBD_ctrl	1	10	4	138.059	89.0806	48.9785	48.9785	48.9785	0.1262
bot1-7_GFP-MBD_ctrl	1	10	5	151.4831	95.727	55.756	55.756	55.756	0.0088
bot1-7_GFP-MBD_ctrl	1	10	6	109.1116	168.0208	-58.9092	58.9092	58.9092	0.0124
bot1-7_GFP-MBD_ctrl	1	10	7	152.5355	177.7173	-25.1819	25.1819	25.1819	0.0513
bot1-7_GFP-MBD_ctrl	1	10	8	147.499	31.3428	116.1561	116.1561	63.8439	0.0378
bot1-7_GFP-MBD_ctrl	1	11	1	26.39	1.2716	25.1184	25.1184	25.1184	0.0319
bot1-7_GFP-MBD_ctrl	1	11	2	86.0278	135.6777	-49.6499	49.6499	49.6499	0.0702
bot1-7_GFP-MBD_ctrl	1	11	3	23.9687	23.7801	0.1886	0.1886	0.1886	0.0436
bot1-7_GFP-MBD_ctrl	1	11	4	128.1935	88.8818	39.3116	39.3116	39.3116	0.0633
bot1-7_GFP-MBD_ctrl	1	11	5	5.6392	95.727	-90.0878	90.0878	89.9122	0.0737
bot1-7_GFP-MBD_ctrl	1	11	6	137.6254	168.0208	-30.3954	30.3954	30.3954	0.0202
bot1-7_GFP-MBD_ctrl	1	11	7	160.5827	177.6236	-17.0409	17.0409	17.0409	0.0493
bot1-7_GFP-MBD_ctrl	1	11	8	154.3053	32.1968	122.1085	122.1085	57.8915	0.0221
bot1-7_GFP-MBD_ctrl	1	12	1	158.1659	1.2716	156.8942	156.8942	23.1058	0.0112
bot1-7_GFP-MBD_ctrl	1	12	2	132.1595	134.8907	-2.7312	2.7312	2.7312	0.0105
bot1-7_GFP-MBD_ctrl	1	12	3	3.9786	23.7801	-19.8015	19.8015	19.8015	0.043
bot1-7_GFP-MBD_ctrl	1	12	4	156.26	89.3493	66.9107	66.9107	66.9107	0.0474
bot1-7_GFP-MBD_ctrl	1	12	5	24.0576	95.727	-71.6695	71.6695	71.6695	0.0581
bot1-7_GFP-MBD_ctrl	1	12	6	117.2472	168.0208	-50.7736	50.7736	50.7736	0.0163
bot1-7_GFP-MBD_ctrl	1	12	7	149.1978	177.6236	-28.4258	28.4258	28.4258	0.0537
bot1-7_GFP-MBD_ctrl	1	12	8	8.2587	32.1968	-23.9381	23.9381	23.9381	0.04
bot1-7_GFP-MBD_ctrl	1	13	1	63.9747	1.2716	62.7031	62.7031	62.7031	0.0217
bot1-7_GFP-MBD_ctrl	1	13	2	113.3136	133.5169	-20.2033	20.2033	20.2033	0.029
bot1-7_GFP-MBD_ctrl	1	13	3	178.8868	23.7801	155.1067	155.1067	24.8933	0.0393
bot1-7_GFP-MBD_ctrl	1	13	4	147.4468	86.9795	60.4674	60.4674	60.4674	0.0731
bot1-7_GFP-MBD_ctrl	1	13	5	176.1762	95.727	80.4492	80.4492	80.4492	0.057
bot1-7_GFP-MBD_ctrl	1	13	6	56.5757	168.0208	-111.4451	111.4451	68.5549	0.0134
bot1-7_GFP-MBD_ctrl	1	13	7	151.0118	177.6236	-26.6119	26.6119	26.6119	0.0205
bot1-7_GFP-MBD_ctrl	1	13	8	144.6696	34.8608	109.8088	109.8088	70.1912	0.0268
bot1-7_GFP-MBD_ctrl	1	1	1	171.7294	0.9707	170.7587	170.7587	9.2413	0.0342
bot1-7_GFP-MBD_ctrl	1	1	2	111.521	147.4862	-35.9652	35.9652	35.9652	0.0468
bot1-7_GFP-MBD_ctrl	1	1	3	79.5671	83.6098	-4.0427	4.0427	4.0427	0.0663
bot1-7_GFP-MBD_ctrl	1	1	4	129.4298	89.1991	40.2307	40.2307	40.2307	0.0721
bot1-7_GFP-MBD_ctrl	1	1	5	104.2478	144.3379	-40.0901	40.0901	40.0901	0.0093
bot1-7_GFP-MBD_ctrl	1	1	6	18.2174	169.6041	-151.3867	151.3867	28.6133	0.0082
bot1-7_GFP-MBD_ctrl	1	1	7	101.6718	34.1534	67.5184	67.5184	67.5184	0.0556
bot1-7_GFP-MBD_ctrl	1	2	1	13.0061	0.9707	12.0354	12.0354	12.0354	0.0353
bot1-7_GFP-MBD_ctrl	1	2	2	98.8591	147.4862	-48.6271	48.6271	48.6271	0.0325
bot1-7_GFP-MBD_ctrl	1	2	3	99.1184	83.8175	15.3009	15.3009	15.3009	0.0656
bot1-7_GFP-MBD_ctrl	1	2	4	120.2376	89.0802	31.1574	31.1574	31.1574	0.0793
bot1-7_GFP-MBD_ctrl	1	2	5	95.6967	141.5337	-45.837	45.837	45.837	0.0322
bot1-7_GFP-MBD_ctrl	1	2	6	162.6126	170.6154	-8.0027	8.0027	8.0027	0.0238
bot1-7_GFP-MBD_ctrl	1	2	7	114.556	34.4582	80.0978	80.0978	80.0978	0.0412
bot1-7_GFP-MBD_ctrl	1	3	1	2.8211	0.9707	1.8504	1.8504	1.8504	0.0487
bot1-7_GFP-MBD_ctrl	1	3	2	99.3894	147.4862	-48.0969	48.0969	48.0969	0.0306
bot1-7_GFP-MBD_ctrl	1	3	3	109.9924	83.8175	26.1749	26.1749	26.1749	0.0281
